lr-Adam,step,train/loss_sds,train/grad_norm,train/min_step,train/max_step,train/loss_sparsity,train/loss_opaque,train_params/lambda_sds,train_params/lambda_sparsity,train_params/lambda_opaque,train_params/lambda_orient,epoch
0.008731947403897792,153,,,,,,,,,,,
,153,54246.3828125,329.38238525390625,20.0,980.0,0.3509327173233032,0.1792992353439331,1.0,0.0005000000237487257,0.0,0.0,0
0.008709635899560798,154,,,,,,,,,,,
,154,1158.5911865234375,48.137123107910156,20.0,980.0,0.2285286784172058,0.08575950562953949,1.0,0.0005000000237487257,0.0,0.0,0
0.008687381404640232,155,,,,,,,,,,,
,155,460.7713317871094,30.35692024230957,20.0,980.0,0.394209623336792,0.19416160881519318,1.0,0.0005000000237487257,0.0,0.0,0
0.008665183773468034,156,,,,,,,,,,,
,156,493.3065185546875,31.410398483276367,20.0,980.0,0.30665719509124756,0.12570199370384216,1.0,0.0005000000237487257,0.0,0.0,0
0.00864304286074835,157,,,,,,,,,,,
,157,36316.8671875,269.5064697265625,20.0,980.0,0.36568886041641235,0.18494555354118347,1.0,0.0005000000237487257,0.0,0.0,0
0.008620958521556575,158,,,,,,,,,,,
,158,22095.88671875,210.21839904785156,20.0,980.0,0.2960105240345001,0.14837373793125153,1.0,0.0005000000237487257,0.0,0.0,0
0.008598930611338415,159,,,,,,,,,,,
,159,12.521366119384766,5.004271507263184,20.0,980.0,0.26805830001831055,0.11953908950090408,1.0,0.0005000000237487257,0.0,0.0,0
0.008576958985908932,160,,,,,,,,,,,
,160,54737.4453125,330.8699035644531,20.0,980.0,0.2598068416118622,0.11729273945093155,1.0,0.0005000000237487257,0.0,0.0,0
0.008555043501451604,161,,,,,,,,,,,
,161,64341.765625,358.724853515625,20.0,980.0,0.16405349969863892,0.05538070201873779,1.0,0.0005000000237487257,0.0,0.0,0
0.008533184014517383,162,,,,,,,,,,,
,162,15738.765625,177.41908264160156,20.0,980.0,0.27752918004989624,0.10718235373497009,1.0,0.0005000000237487257,0.0,0.0,0
0.008511380382023755,163,,,,,,,,,,,
,163,7690.28662109375,124.01844024658203,20.0,980.0,0.25380265712738037,0.10172239691019058,1.0,0.0005000000237487257,0.0,0.0,0
0.008489632461253806,164,,,,,,,,,,,
,164,2389.50390625,69.13037109375,20.0,980.0,0.3078874945640564,0.14648663997650146,1.0,0.0005000000237487257,0.0,0.0,0
0.008467940109855287,165,,,,,,,,,,,
,165,69.92306518554688,11.825654983520508,20.0,980.0,0.2536278963088989,0.09250356256961823,1.0,0.0005000000237487257,0.0,0.0,0
0.008446303185839676,166,,,,,,,,,,,
,166,21612.513671875,207.90631103515625,20.0,980.0,0.44320476055145264,0.20025210082530975,1.0,0.0005000000237487257,0.0,0.0,0
0.008424721547581261,167,,,,,,,,,,,
,167,38648.421875,278.0231018066406,20.0,980.0,0.34669703245162964,0.16860321164131165,1.0,0.0005000000237487257,0.0,0.0,0
0.008403195053816202,168,,,,,,,,,,,
,168,35094.87890625,264.9335021972656,20.0,980.0,0.5050599575042725,0.2149634063243866,1.0,0.0005000000237487257,0.0,0.0,0
0.008381723563641611,169,,,,,,,,,,,
,169,10008.642578125,141.48245239257812,20.0,980.0,0.2795639932155609,0.1239672601222992,1.0,0.0005000000237487257,0.0,0.0,0
0.008360306936514633,170,,,,,,,,,,,
,170,19341.404296875,196.67947387695312,20.0,980.0,0.29618728160858154,0.11770720779895782,1.0,0.0005000000237487257,0.0,0.0,0
0.008338945032251514,171,,,,,,,,,,,
,171,2534.806884765625,71.20122528076172,20.0,980.0,0.33419153094291687,0.1301647424697876,1.0,0.0005000000237487257,0.0,0.0,0
0.0083176377110267,172,,,,,,,,,,,
,172,32022.83984375,253.07247924804688,20.0,980.0,0.24391424655914307,0.09230229258537292,1.0,0.0005000000237487257,0.0,0.0,0
0.008296384833371908,173,,,,,,,,,,,
,173,2803.56396484375,74.8807601928711,20.0,980.0,0.2984500825405121,0.13008281588554382,1.0,0.0005000000237487257,0.0,0.0,0
0.008275186260175222,174,,,,,,,,,,,
,174,21949.87890625,209.52268981933594,20.0,980.0,0.37654104828834534,0.17889763414859772,1.0,0.0005000000237487257,0.0,0.0,0
0.008254041852680175,175,,,,,,,,,,,
,175,32008.015625,253.01390075683594,20.0,980.0,0.3671950101852417,0.20110192894935608,1.0,0.0005000000237487257,0.0,0.0,0
0.008232951472484847,176,,,,,,,,,,,
,176,49123.1171875,313.44256591796875,20.0,980.0,0.306270956993103,0.13113680481910706,1.0,0.0005000000237487257,0.0,0.0,0
0.008211914981540959,177,,,,,,,,,,,
,177,52227.2421875,323.1941833496094,20.0,980.0,0.24139359593391418,0.10295310616493225,1.0,0.0005000000237487257,0.0,0.0,0
0.008190932242152962,178,,,,,,,,,,,
,178,49793.52734375,315.57415771484375,20.0,980.0,0.2093915343284607,0.07046933472156525,1.0,0.0005000000237487257,0.0,0.0,0
0.008170003116977145,179,,,,,,,,,,,
,179,3701.074462890625,86.0357437133789,20.0,980.0,0.19591543078422546,0.07755716145038605,1.0,0.0005000000237487257,0.0,0.0,0
0.008149127469020731,180,,,,,,,,,,,
,180,41813.56640625,289.1835632324219,20.0,980.0,0.1749776005744934,0.059360139071941376,1.0,0.0005000000237487257,0.0,0.0,0
0.00812830516164098,181,,,,,,,,,,,
,181,1809.6160888671875,60.16005325317383,20.0,980.0,0.18574512004852295,0.07195347547531128,1.0,0.0005000000237487257,0.0,0.0,0
0.008107536058544298,182,,,,,,,,,,,
,182,43415.13671875,294.6697692871094,20.0,980.0,0.1876954585313797,0.07961417734622955,1.0,0.0005000000237487257,0.0,0.0,0
0.00808682002378534,183,,,,,,,,,,,
,183,13491.458984375,164.26478576660156,20.0,980.0,0.27099937200546265,0.11631413549184799,1.0,0.0005000000237487257,0.0,0.0,0
0.008066156921766123,184,,,,,,,,,,,
,184,9647.2548828125,138.90467834472656,20.0,980.0,0.2933977246284485,0.12712164223194122,1.0,0.0005000000237487257,0.0,0.0,0
0.00804554661723514,185,,,,,,,,,,,
,185,28597.001953125,239.15267944335938,20.0,980.0,0.2920953929424286,0.12658610939979553,1.0,0.0005000000237487257,0.0,0.0,0
0.008024988975286473,186,,,,,,,,,,,
,186,48581.1328125,311.7086181640625,20.0,980.0,0.33542102575302124,0.13537436723709106,1.0,0.0005000000237487257,0.0,0.0,0
0.008004483861358908,187,,,,,,,,,,,
,187,7996.828125,126.46602630615234,20.0,980.0,0.41400396823883057,0.19927719235420227,1.0,0.0005000000237487257,0.0,0.0,0
0.007984031141235057,188,,,,,,,,,,,
,188,29568.59375,243.18138122558594,20.0,980.0,0.31243741512298584,0.12980729341506958,1.0,0.0005000000237487257,0.0,0.0,0
0.00796363068104048,189,,,,,,,,,,,
,189,1442.3262939453125,53.708961486816406,20.0,980.0,0.44714483618736267,0.1872219443321228,1.0,0.0005000000237487257,0.0,0.0,0
0.007943282347242805,190,,,,,,,,,,,
,190,22841.0,213.7334747314453,20.0,980.0,0.3905223608016968,0.1462824046611786,1.0,0.0005000000237487257,0.0,0.0,0
0.007922986006650859,191,,,,,,,,,,,
,191,38067.375,275.9252624511719,20.0,980.0,0.34922683238983154,0.13435253500938416,1.0,0.0005000000237487257,0.0,0.0,0
0.007902741526413789,192,,,,,,,,,,,
,192,4.096988677978516,2.8625123500823975,20.0,980.0,0.37321123480796814,0.15518465638160706,1.0,0.0005000000237487257,0.0,0.0,0
0.007882548774020203,193,,,,,,,,,,,
,193,40690.75,285.2744140625,20.0,980.0,0.28720083832740784,0.12287624180316925,1.0,0.0005000000237487257,0.0,0.0,0
0.007862407617297293,194,,,,,,,,,,,
,194,58.27423858642578,10.795762062072754,20.0,980.0,0.5155477523803711,0.1405373215675354,1.0,0.0005000000237487257,0.0,0.0,0
0.007842317924409972,195,,,,,,,,,,,
,195,37722.7890625,274.673583984375,20.0,980.0,0.3124355673789978,0.11530499160289764,1.0,0.0005000000237487257,0.0,0.0,0
0.007822279563860016,196,,,,,,,,,,,
,196,10529.896484375,145.1199188232422,20.0,980.0,0.37298986315727234,0.1338561773300171,1.0,0.0005000000237487257,0.0,0.0,0
0.007802292404485197,197,,,,,,,,,,,
,197,220.77224731445312,21.01296043395996,20.0,980.0,0.30166417360305786,0.11235304176807404,1.0,0.0005000000237487257,0.0,0.0,0
0.007782356315458428,198,,,,,,,,,,,
,198,170.72264099121094,18.478239059448242,20.0,980.0,0.2746052145957947,0.11297743022441864,1.0,0.0005000000237487257,0.0,0.0,0
0.007762471166286907,199,,,,,,,,,,,
,199,31985.3828125,252.92442321777344,20.0,980.0,0.4371720552444458,0.21396291255950928,1.0,0.0005000000237487257,0.0,0.0,0
0.00774263682681126,200,,,,,,,,,,,
,200,422.5464782714844,29.07048225402832,20.0,980.0,0.3599652647972107,0.1411222517490387,1.0,0.0005000000237487257,0.0,0.0,0
0.007722853167204692,201,,,,,,,,,,,
,201,42053.2265625,290.0111389160156,20.0,980.0,0.38873374462127686,0.14247727394104004,1.0,0.0005000000237487257,0.0,0.0,0
0.007703120057972135,202,,,,,,,,,,,
,202,12426.7236328125,157.64976501464844,20.0,980.0,0.4025726020336151,0.1403844654560089,1.0,0.0005000000237487257,0.0,0.0,0
0.007683437369949402,203,,,,,,,,,,,
,203,14198.5087890625,168.51414489746094,20.0,980.0,0.26302099227905273,0.0864545926451683,1.0,0.0005000000237487257,0.0,0.0,0
0.007663804974302342,204,,,,,,,,,,,
,204,256.8553466796875,22.665185928344727,20.0,980.0,0.29055172204971313,0.13816583156585693,1.0,0.0005000000237487257,0.0,0.0,0
0.007644222742525992,205,,,,,,,,,,,
,205,41629.95703125,288.5479431152344,20.0,980.0,0.396237313747406,0.14461851119995117,1.0,0.0005000000237487257,0.0,0.0,0
0.007624690546443743,206,,,,,,,,,,,
,206,7020.10498046875,118.49138641357422,20.0,980.0,0.4664947986602783,0.24044939875602722,1.0,0.0005000000237487257,0.0,0.0,0
0.007605208258206496,207,,,,,,,,,,,
,207,1605.27294921875,56.661678314208984,20.0,980.0,0.3568022549152374,0.15636761486530304,1.0,0.0005000000237487257,0.0,0.0,0
0.007585775750291826,208,,,,,,,,,,,
,208,537.11865234375,32.77555847167969,20.0,980.0,0.2780318260192871,0.09849144518375397,1.0,0.0005000000237487257,0.0,0.0,0
0.007566392895503152,209,,,,,,,,,,,
,209,534.2890625,32.68911361694336,20.0,980.0,0.2869687080383301,0.10631033033132553,1.0,0.0005000000237487257,0.0,0.0,0
0.007547059566968893,210,,,,,,,,,,,
,210,33056.5859375,257.12481689453125,20.0,980.0,0.3814663887023926,0.16968083381652832,1.0,0.0005000000237487257,0.0,0.0,0
0.007527775638141652,211,,,,,,,,,,,
,211,23.08484649658203,6.794828414916992,20.0,980.0,0.2287725806236267,0.08497791737318039,1.0,0.0005000000237487257,0.0,0.0,0
0.007508540982797377,212,,,,,,,,,,,
,212,10.024818420410156,4.477682113647461,20.0,980.0,0.17556199431419373,0.054962530732154846,1.0,0.0005000000237487257,0.0,0.0,0
0.007489355475034538,213,,,,,,,,,,,
,213,15.972816467285156,5.6520466804504395,20.0,980.0,0.20291611552238464,0.05931141972541809,1.0,0.0005000000237487257,0.0,0.0,0
0.0074702189892733055,214,,,,,,,,,,,
,214,16071.8193359375,179.28648376464844,20.0,980.0,0.23017919063568115,0.07263153046369553,1.0,0.0005000000237487257,0.0,0.0,0
0.007451131400254724,215,,,,,,,,,,,
,215,12.516997337341309,5.0033979415893555,20.0,980.0,0.27486652135849,0.14226359128952026,1.0,0.0005000000237487257,0.0,0.0,0
0.007432092583039897,216,,,,,,,,,,,
,216,21812.763671875,208.8672637939453,20.0,980.0,0.2110074907541275,0.06889964640140533,1.0,0.0005000000237487257,0.0,0.0,0
0.007413102413009165,217,,,,,,,,,,,
,217,9185.53515625,135.5399169921875,20.0,980.0,0.2562147080898285,0.09096471965312958,1.0,0.0005000000237487257,0.0,0.0,0
0.00739416076586129,218,,,,,,,,,,,
,218,5.583020210266113,3.341562509536743,20.0,980.0,0.18563662469387054,0.05305710434913635,1.0,0.0005000000237487257,0.0,0.0,0
0.007375267517612645,219,,,,,,,,,,,
,219,1856.447509765625,60.933528900146484,20.0,980.0,0.2145649790763855,0.07705138623714447,1.0,0.0005000000237487257,0.0,0.0,0
0.007356422544596402,220,,,,,,,,,,,
,220,10987.1806640625,148.23751831054688,20.0,980.0,0.21477431058883667,0.09757532179355621,1.0,0.0005000000237487257,0.0,0.0,0
0.00733762572346172,221,,,,,,,,,,,
,221,25848.640625,227.370361328125,20.0,980.0,0.21498100459575653,0.07545258104801178,1.0,0.0005000000237487257,0.0,0.0,0
0.007318876931172937,222,,,,,,,,,,,
,222,70.76802062988281,11.896892547607422,20.0,980.0,0.26208287477493286,0.11231138557195663,1.0,0.0005000000237487257,0.0,0.0,0
0.0073001760450087695,223,,,,,,,,,,,
,223,6810.021484375,116.7049331665039,20.0,980.0,0.21659529209136963,0.0817776471376419,1.0,0.0005000000237487257,0.0,0.0,0
0.007281522942561505,224,,,,,,,,,,,
,224,12865.6298828125,160.40966796875,20.0,980.0,0.19393734633922577,0.05080738291144371,1.0,0.0005000000237487257,0.0,0.0,0
0.007262917501736201,225,,,,,,,,,,,
,225,4871.0126953125,98.70170593261719,20.0,980.0,0.24821965396404266,0.11952997744083405,1.0,0.0005000000237487257,0.0,0.0,0
0.00724435960074989,226,,,,,,,,,,,
,226,78884.515625,397.2015075683594,20.0,980.0,0.2190047800540924,0.09033332020044327,1.0,0.0005000000237487257,0.0,0.0,0
0.007225849118130775,227,,,,,,,,,,,
,227,11174.8525390625,149.49818420410156,20.0,980.0,0.259154736995697,0.08832094073295593,1.0,0.0005000000237487257,0.0,0.0,0
0.007207385932717442,228,,,,,,,,,,,
,228,70437.0,375.33184814453125,20.0,980.0,0.36843299865722656,0.15030944347381592,1.0,0.0005000000237487257,0.0,0.0,0
0.007188969923658061,229,,,,,,,,,,,
,229,21236.689453125,206.0906982421875,20.0,980.0,0.22611278295516968,0.07010084390640259,1.0,0.0005000000237487257,0.0,0.0,0
0.007170600970409601,230,,,,,,,,,,,
,230,1070.798583984375,46.27739334106445,20.0,980.0,0.34910571575164795,0.12799063324928284,1.0,0.0005000000237487257,0.0,0.0,0
0.007152278952737033,231,,,,,,,,,,,
,231,8215.9921875,128.18731689453125,20.0,980.0,0.20040881633758545,0.07152172923088074,1.0,0.0005000000237487257,0.0,0.0,0
0.007134003750712551,232,,,,,,,,,,,
,232,100077.65625,447.38720703125,20.0,980.0,0.28532373905181885,0.12845350801944733,1.0,0.0005000000237487257,0.0,0.0,0
0.007115775244714782,233,,,,,,,,,,,
,233,17413.15234375,186.61807250976562,20.0,980.0,0.20001757144927979,0.06164470314979553,1.0,0.0005000000237487257,0.0,0.0,0
0.007097593315428004,234,,,,,,,,,,,
,234,429.80126953125,29.318979263305664,20.0,980.0,0.24035760760307312,0.11127933859825134,1.0,0.0005000000237487257,0.0,0.0,0
0.007079457843841367,235,,,,,,,,,,,
,235,35434.19921875,266.2112121582031,20.0,980.0,0.2546525299549103,0.09249885380268097,1.0,0.0005000000237487257,0.0,0.0,0
0.007061368711248113,236,,,,,,,,,,,
,236,27751.47265625,235.59063720703125,20.0,980.0,0.30676206946372986,0.12109662592411041,1.0,0.0005000000237487257,0.0,0.0,0
0.007043325799244795,237,,,,,,,,,,,
,237,13085.99609375,161.77760314941406,20.0,980.0,0.2367064505815506,0.10091979801654816,1.0,0.0005000000237487257,0.0,0.0,0
0.007025328989730509,238,,,,,,,,,,,
,238,2993.97216796875,77.38180541992188,20.0,980.0,0.36542829871177673,0.11914655566215515,1.0,0.0005000000237487257,0.0,0.0,0
0.007007378164906116,239,,,,,,,,,,,
,239,44106.47265625,297.0066223144531,20.0,980.0,0.2780526280403137,0.0946161299943924,1.0,0.0005000000237487257,0.0,0.0,0
0.006989473207273473,240,,,,,,,,,,,
,240,4765.67626953125,97.62865447998047,20.0,980.0,0.301008939743042,0.10346460342407227,1.0,0.0005000000237487257,0.0,0.0,0
0.006971613999634662,241,,,,,,,,,,,
,241,24.601301193237305,7.014456748962402,20.0,980.0,0.22529390454292297,0.06215665489435196,1.0,0.0005000000237487257,0.0,0.0,0
0.006953800425091226,242,,,,,,,,,,,
,242,13868.302734375,166.54310607910156,20.0,980.0,0.26684755086898804,0.09232128411531448,1.0,0.0005000000237487257,0.0,0.0,0
0.0069360323670434,243,,,,,,,,,,,
,243,39030.6640625,279.3945617675781,20.0,980.0,0.2990289330482483,0.09759950637817383,1.0,0.0005000000237487257,0.0,0.0,0
0.006918309709189352,244,,,,,,,,,,,
,244,20.826217651367188,6.453869819641113,20.0,980.0,0.24488595128059387,0.08213062584400177,1.0,0.0005000000237487257,0.0,0.0,0
0.006900632335524419,245,,,,,,,,,,,
,245,71994.6796875,379.4593200683594,20.0,980.0,0.3085302412509918,0.14734995365142822,1.0,0.0005000000237487257,0.0,0.0,0
0.006883000130340347,246,,,,,,,,,,,
,246,71896.65625,379.2008972167969,20.0,980.0,0.2946211099624634,0.08785806596279144,1.0,0.0005000000237487257,0.0,0.0,0
0.006865412978224536,247,,,,,,,,,,,
,247,3398.521728515625,82.44418334960938,20.0,980.0,0.33225303888320923,0.10186828672885895,1.0,0.0005000000237487257,0.0,0.0,0
0.006847870764059281,248,,,,,,,,,,,
,248,3160.90087890625,79.509765625,20.0,980.0,0.2913767993450165,0.10006717592477798,1.0,0.0005000000237487257,0.0,0.0,0
0.006830373373021025,249,,,,,,,,,,,
,249,90913.6875,426.4122009277344,20.0,980.0,0.22203762829303741,0.08959998935461044,1.0,0.0005000000237487257,0.0,0.0,0
0.006812920690579601,250,,,,,,,,,,,
,250,63289.1328125,355.77838134765625,20.0,980.0,0.2626444399356842,0.07509204745292664,1.0,0.0005000000237487257,0.0,0.0,0
0.006795512602497484,251,,,,,,,,,,,
,251,10840.2578125,147.2430419921875,20.0,980.0,0.37411797046661377,0.1377762407064438,1.0,0.0005000000237487257,0.0,0.0,0
0.006778148994829046,252,,,,,,,,,,,
,252,21762.66015625,208.62722778320312,20.0,980.0,0.3097066283226013,0.10146208107471466,1.0,0.0005000000237487257,0.0,0.0,0
0.006760829753919805,253,,,,,,,,,,,
,253,15266.8125,174.73873901367188,20.0,980.0,0.2776222825050354,0.08572997152805328,1.0,0.0005000000237487257,0.0,0.0,0
0.006743554766405689,254,,,,,,,,,,,
,254,279.1846618652344,23.629838943481445,20.0,980.0,0.49779126048088074,0.18718792498111725,1.0,0.0005000000237487257,0.0,0.0,0
0.006726323919212283,255,,,,,,,,,,,
,255,83761.734375,409.2962951660156,20.0,980.0,0.3257043957710266,0.10899259895086288,1.0,0.0005000000237487257,0.0,0.0,0
0.0067091370995541,256,,,,,,,,,,,
,256,2.428511619567871,2.2038655281066895,20.0,980.0,0.415114164352417,0.19538992643356323,1.0,0.0005000000237487257,0.0,0.0,0
0.006691994194933835,257,,,,,,,,,,,
,257,7272.330078125,120.60124206542969,20.0,980.0,0.4228816628456116,0.16031420230865479,1.0,0.0005000000237487257,0.0,0.0,0
0.0066748950931416326,258,,,,,,,,,,,
,258,49227.703125,313.7760314941406,20.0,980.0,0.25032711029052734,0.09570938348770142,1.0,0.0005000000237487257,0.0,0.0,0
0.006657839682254351,259,,,,,,,,,,,
,259,3810.17333984375,87.29459381103516,20.0,980.0,0.31810861825942993,0.09538157284259796,1.0,0.0005000000237487257,0.0,0.0,0
0.006640827850634829,260,,,,,,,,,,,
,260,44147.5234375,297.14483642578125,20.0,980.0,0.42090895771980286,0.11897841840982437,1.0,0.0005000000237487257,0.0,0.0,0
0.006623859486931158,261,,,,,,,,,,,
,261,15777.775390625,177.63882446289062,20.0,980.0,0.20941683650016785,0.06375077366828918,1.0,0.0005000000237487257,0.0,0.0,0
0.006606934480075948,262,,,,,,,,,,,
,262,8085.76171875,127.16730499267578,20.0,980.0,0.3527287542819977,0.11935776472091675,1.0,0.0005000000237487257,0.0,0.0,0
0.006590052719285606,263,,,,,,,,,,,
,263,1046.7635498046875,45.75507736206055,20.0,980.0,0.24893718957901,0.07443748414516449,1.0,0.0005000000237487257,0.0,0.0,0
0.006573214094059608,264,,,,,,,,,,,
,264,43304.953125,294.2956237792969,20.0,980.0,0.3478156328201294,0.11313523352146149,1.0,0.0005000000237487257,0.0,0.0,0
0.006556418494179777,265,,,,,,,,,,,
,265,67.978515625,11.660061836242676,20.0,980.0,0.30482053756713867,0.11112391203641891,1.0,0.0005000000237487257,0.0,0.0,0
0.006539665809709558,266,,,,,,,,,,,
,266,3403.03466796875,82.4989013671875,20.0,980.0,0.19233986735343933,0.06561802327632904,1.0,0.0005000000237487257,0.0,0.0,0
0.0065229559309933054,267,,,,,,,,,,,
,267,10890.453125,147.58355712890625,20.0,980.0,0.24163100123405457,0.06930270045995712,1.0,0.0005000000237487257,0.0,0.0,0
0.006506288748655558,268,,,,,,,,,,,
,268,6723.4189453125,115.96050262451172,20.0,980.0,0.3084075450897217,0.11009353399276733,1.0,0.0005000000237487257,0.0,0.0,0
0.006489664153600329,269,,,,,,,,,,,
,269,223.79039001464844,21.156105041503906,20.0,980.0,0.19171471893787384,0.06928802281618118,1.0,0.0005000000237487257,0.0,0.0,0
0.006473082037010385,270,,,,,,,,,,,
,270,29369.65625,242.36195373535156,20.0,980.0,0.18232591450214386,0.05264127999544144,1.0,0.0005000000237487257,0.0,0.0,0
0.006456542290346541,271,,,,,,,,,,,
,271,43872.15234375,296.2166442871094,20.0,980.0,0.17560532689094543,0.049144282937049866,1.0,0.0005000000237487257,0.0,0.0,0
0.006440044805346947,272,,,,,,,,,,,
,272,14564.5107421875,170.67225646972656,20.0,980.0,0.2245437204837799,0.07413531094789505,1.0,0.0005000000237487257,0.0,0.0,0
0.006423589474026377,273,,,,,,,,,,,
,273,36633.375,270.6783142089844,20.0,980.0,0.2865617871284485,0.10625522583723068,1.0,0.0005000000237487257,0.0,0.0,0
0.0064071761886755245,274,,,,,,,,,,,
,274,5181.576171875,101.79956817626953,20.0,980.0,0.20958369970321655,0.07207360863685608,1.0,0.0005000000237487257,0.0,0.0,0
0.006390804841860299,275,,,,,,,,,,,
,275,30689.044921875,247.7460174560547,20.0,980.0,0.21680575609207153,0.08744680881500244,1.0,0.0005000000237487257,0.0,0.0,0
0.00637447532642112,276,,,,,,,,,,,
,276,56501.10546875,336.15802001953125,20.0,980.0,0.20617300271987915,0.06014550104737282,1.0,0.0005000000237487257,0.0,0.0,0
0.006358187535472217,277,,,,,,,,,,,
,277,2197.255859375,66.2911148071289,20.0,980.0,0.3283199071884155,0.114665687084198,1.0,0.0005000000237487257,0.0,0.0,0
0.006341941362400929,278,,,,,,,,,,,
,278,462.35040283203125,30.408891677856445,20.0,980.0,0.3766845762729645,0.13781346380710602,1.0,0.0005000000237487257,0.0,0.0,0
0.006325736700867007,279,,,,,,,,,,,
,279,56732.234375,336.8448791503906,20.0,980.0,0.23737549781799316,0.07900343090295792,1.0,0.0005000000237487257,0.0,0.0,0
0.006309573444801919,280,,,,,,,,,,,
,280,51040.453125,319.50103759765625,20.0,980.0,0.4196122884750366,0.1916661262512207,1.0,0.0005000000237487257,0.0,0.0,0
0.006293451488408155,281,,,,,,,,,,,
,281,50813.92578125,318.7912292480469,20.0,980.0,0.42258787155151367,0.1659146547317505,1.0,0.0005000000237487257,0.0,0.0,0
0.0062773707261585335,282,,,,,,,,,,,
,282,79483.3671875,398.7063293457031,20.0,980.0,0.4148009419441223,0.13425059616565704,1.0,0.0005000000237487257,0.0,0.0,0
0.006261331052795512,283,,,,,,,,,,,
,283,32399.177734375,254.55520629882812,20.0,980.0,0.5693117380142212,0.17851638793945312,1.0,0.0005000000237487257,0.0,0.0,0
0.006245332363330497,284,,,,,,,,,,,
,284,1510.6654052734375,54.96663284301758,20.0,980.0,0.5151396989822388,0.20299328863620758,1.0,0.0005000000237487257,0.0,0.0,0
0.006229374553043158,285,,,,,,,,,,,
,285,22482.1484375,212.04786682128906,20.0,980.0,0.5708965063095093,0.16043618321418762,1.0,0.0005000000237487257,0.0,0.0,0
0.006213457517480743,286,,,,,,,,,,,
,286,1090.7322998046875,46.70615005493164,20.0,980.0,0.48879656195640564,0.16059839725494385,1.0,0.0005000000237487257,0.0,0.0,0
0.006197581152457389,287,,,,,,,,,,,
,287,45524.140625,301.7420654296875,20.0,980.0,0.3352219760417938,0.09949201345443726,1.0,0.0005000000237487257,0.0,0.0,0
0.00618174535405345,288,,,,,,,,,,,
,288,51456.4765625,320.80047607421875,20.0,980.0,0.5530742406845093,0.15332888066768646,1.0,0.0005000000237487257,0.0,0.0,0
0.006165950018614807,289,,,,,,,,,,,
,289,34700.96875,263.4424743652344,20.0,980.0,0.29310178756713867,0.083222895860672,1.0,0.0005000000237487257,0.0,0.0,0
0.006150195042752194,290,,,,,,,,,,,
,290,24088.09375,219.49075317382812,20.0,980.0,0.29683542251586914,0.09155185520648956,1.0,0.0005000000237487257,0.0,0.0,0
0.006134480323340523,291,,,,,,,,,,,
,291,16527.62109375,181.81100463867188,20.0,980.0,0.30586257576942444,0.10848630964756012,1.0,0.0005000000237487257,0.0,0.0,0
0.006118805757518205,292,,,,,,,,,,,
,292,46353.05859375,304.476806640625,20.0,980.0,0.4553300142288208,0.13467571139335632,1.0,0.0005000000237487257,0.0,0.0,0
0.006103171242686479,293,,,,,,,,,,,
,293,25348.58984375,225.1603240966797,20.0,980.0,0.31996580958366394,0.06746720522642136,1.0,0.0005000000237487257,0.0,0.0,0
0.0060875766765087404,294,,,,,,,,,,,
,294,35089.96875,264.91497802734375,20.0,980.0,0.353484570980072,0.1475222110748291,1.0,0.0005000000237487257,0.0,0.0,0
0.00607202195690987,295,,,,,,,,,,,
,295,34359.32421875,262.1424255371094,20.0,980.0,0.23291465640068054,0.058728642761707306,1.0,0.0005000000237487257,0.0,0.0,0
0.006056506982075569,296,,,,,,,,,,,
,296,2360.6171875,68.71123504638672,20.0,980.0,0.18776169419288635,0.04325290769338608,1.0,0.0005000000237487257,0.0,0.0,0
0.006041031650451687,297,,,,,,,,,,,
,297,9086.7890625,134.80941772460938,20.0,980.0,0.24102091789245605,0.07762604206800461,1.0,0.0005000000237487257,0.0,0.0,0
0.006025595860743562,298,,,,,,,,,,,
,298,19945.4453125,199.72703552246094,20.0,980.0,0.21971677243709564,0.07251181453466415,1.0,0.0005000000237487257,0.0,0.0,0
0.006010199511915356,299,,,,,,,,,,,
,299,43.14533996582031,9.289278030395508,20.0,980.0,0.22460046410560608,0.07968247681856155,1.0,0.0005000000237487257,0.0,0.0,0
0.005994842503189394,300,,,,,,,,,,,
,300,1211.14453125,49.216758728027344,20.0,980.0,0.21812480688095093,0.07850927114486694,1.0,0.0005000000237487257,0.0,0.0,0
0.005979524734045503,301,,,,,,,,,,,
,301,87378.4453125,418.0393371582031,20.0,980.0,0.19331739842891693,0.06027161702513695,1.0,0.0005000000237487257,0.0,0.0,0
0.005964246104220355,302,,,,,,,,,,,
,302,29926.19921875,244.64749145507812,20.0,980.0,0.22342440485954285,0.086802639067173,1.0,0.0005000000237487257,0.0,0.0,0
0.00594900651370681,303,,,,,,,,,,,
,303,2.2262961864471436,2.110116481781006,20.0,980.0,0.20315082371234894,0.07340799272060394,1.0,0.0005000000237487257,0.0,0.0,0
0.005933805862753264,304,,,,,,,,,,,
,304,36116.265625,268.7611083984375,20.0,980.0,0.21090885996818542,0.07270049303770065,1.0,0.0005000000237487257,0.0,0.0,0
0.005918644051862992,305,,,,,,,,,,,
,305,349.69329833984375,26.445919036865234,20.0,980.0,0.19063010811805725,0.06091288477182388,1.0,0.0005000000237487257,0.0,0.0,0
0.0059035209817935,306,,,,,,,,,,,
,306,8703.6044921875,131.93638610839844,20.0,980.0,0.20174629986286163,0.06623275578022003,1.0,0.0005000000237487257,0.0,0.0,0
